vibration,label
-0.044653,defect
0.003322,defect
0.073079,defect
-0.021411,defect
-0.076764,defect
0.039906,defect
-0.001479,defect
0.022919,defect
-0.035764,defect
0.067655,defect
0.024777,defect
-0.005573,defect
0.05608,defect
0.029468,defect
-0.019747,defect
-0.033855,defect
0.081952,defect
-0.029051,defect
0.045985,defect
-0.01383,defect
-0.022877,defect
0.017678,defect
0.095711,defect
-0.032555,defect
-0.008108,defect
0.128546,defect
0.002384,defect
-0.048317,defect
-0.102753,defect
0.171628,defect
-0.019638,defect
-0.120821,defect
0.052589,defect
0.068937,defect
0.028484,defect
-0.019624,defect
0.086968,defect
0.080342,defect
-0.074132,defect
-0.02537,defect
0.038795,defect
-0.033348,defect
0.029682,defect
-0.013378,defect
-0.009441,defect
0.037585,defect
-0.011023,defect
0.029557,defect
0.056958,defect
-0.00019,defect
0.032996,defect
0.02435,defect
-0.016716,defect
-0.043072,defect
0.047256,defect
-0.053176,defect
0.001357,defect
0.035802,defect
-0.003629,defect
0.064908,defect
0.016625,defect
0.015278,defect
-0.05264,defect
0.08265,defect
-0.025959,defect
0.004877,defect
0.020707,defect
0.05237,defect
0.002678,defect
-0.013232,defect
0.064909,defect
-0.001727,defect
-0.024558,defect
-0.000633,defect
0.140732,defect
-0.03258,defect
-0.008087,defect
-0.049668,defect
-0.028731,defect
0.00713,defect
0.011531,defect
0.016671,defect
-0.038672,defect
0.034372,defect
0.102673,defect
0.042531,defect
-0.095225,defect
0.028274,defect
0.085694,defect
0.036736,defect
-0.075807,defect
-0.021478,defect
0.028472,defect
-0.009752,defect
-0.004382,defect
-0.005878,defect
0.075763,defect
0.073031,defect
0.006916,defect
-0.053868,defect
0.034026,defect
0.0554,defect
-0.074171,defect
-0.044172,defect
0.009344,defect
0.051962,defect
0.060765,defect
-0.020775,defect
0.057188,defect
-0.003754,defect
-0.044794,defect
0.010143,defect
0.014644,defect
0.053047,defect
-0.04697,defect
-0.014722,defect
0.023126,defect
0.019824,defect
-0.021283,defect
-0.011837,defect
0.064089,defect
0.044563,defect
0.007963,defect
-0.068738,defect
-0.002267,defect
0.001352,defect
-0.017185,defect
-0.05956,defect
-0.028177,defect
0.033757,defect
0.034632,defect
-0.029334,defect
-0.030945,defect
0.006905,defect
-0.034308,defect
0.104441,defect
0.015351,defect
0.022529,defect
-0.052477,defect
-0.028465,defect
0.05936,defect
-0.014179,defect
-0.029657,defect
-0.005978,defect
0.077955,defect
-0.004657,defect
0.062552,defect
-0.064115,defect
-0.051322,defect
-0.000384,defect
-0.00213,defect
0.051164,defect
-0.010881,defect
-0.029493,defect
-0.016035,defect
0.061202,defect
0.039094,defect
0.003232,defect
-0.036868,defect
-0.004994,defect
0.040883,defect
0.036208,defect
-0.04789,defect
-0.045793,defect
-0.042701,defect
0.030686,defect
0.034181,defect
0.012982,defect
0.018371,defect
-0.026424,defect
-0.079611,defect
0.007135,defect
0.049689,defect
-0.025382,defect
-0.016772,defect
-0.094564,defect
0.018136,defect
0.015749,defect
-0.036378,defect
-0.008947,defect
-0.078179,defect
0.012071,defect
0.051859,defect
-0.002524,defect
-0.012207,defect
-0.079346,defect
0.013567,defect
0.00942,defect
0.082972,defect
0.027888,defect
-0.042318,defect
0.01174,defect
0.019723,defect
0.061567,defect
-0.036054,defect
-0.088417,defect
-0.029424,defect
0.052949,defect
0.036268,defect
-0.039042,defect
-0.041206,defect
-0.01208,defect
0.014175,defect
0.036088,defect
0.012101,defect
-0.035189,defect
-0.100174,defect
-0.006893,defect
0.003667,defect
0.06247,defect
-0.035051,defect
-0.113692,defect
-0.044333,defect
0.060815,defect
0.038439,defect
-0.069028,defect
0.024995,defect
-0.075499,defect
-0.112869,defect
-0.021802,defect
0.050613,defect
-0.040191,defect
-0.107588,defect
-0.080177,defect
0.042713,defect
0.070085,defect
-0.019239,defect
-0.077973,defect
-0.048658,defect
0.080274,defect
0.045749,defect
-0.020466,defect
-0.102756,defect
-0.072087,defect
0.048631,defect
0.065804,defect
-0.061206,defect
-0.09331,defect
-0.007877,defect
0.124572,defect
0.047301,defect
-0.11411,defect
-0.025059,defect
-0.013905,defect
-0.009584,defect
-0.049094,defect
-0.011158,defect
-0.112486,defect
-0.037389,defect
0.117181,defect
0.008202,defect
0.042602,defect
-0.028966,defect
0.01987,defect
-0.038488,defect
0.022964,defect
0.029062,defect
-0.115828,defect
-0.061578,defect
-0.08227,defect
0.012522,defect
0.031418,defect
-0.109397,defect
-0.056929,defect
0.033821,defect
0.05368,defect
0.052941,defect
-0.175843,defect
-0.099587,defect
0.095783,defect
0.028891,defect
-0.128425,defect
-0.13181,defect
-0.03409,defect
0.105404,defect
-0.026493,defect
-0.044198,defect
0.070298,defect
-0.107537,defect
0.087858,defect
0.010028,defect
-0.040289,defect
-0.067013,defect
0.002772,defect
-0.022653,defect
-0.079734,defect
-0.008779,defect
0.037442,defect
0.014252,defect
-0.016776,defect
-0.011755,defect
0.040351,defect
0.117808,defect
-0.145986,defect
0.009436,defect
-0.126559,defect
0.075591,defect
-0.036322,defect
-0.088806,defect
-0.003432,defect
0.041435,defect
0.027319,defect
-0.140161,defect
0.105496,defect
-0.050089,defect
0.098544,defect
-0.09904,defect
-0.095969,defect
-0.070551,defect
0.067556,defect
0.031782,defect
-0.136556,defect
0.015805,defect
0.007392,defect
0.065808,defect
-0.071816,defect
-0.048904,defect
-0.010482,defect
0.031994,defect
-0.119188,defect
-0.011274,defect
-0.002457,defect
-0.032259,defect
0.007418,defect
-0.031686,defect
0.049057,defect
-0.034312,defect
-0.014088,defect
-0.092024,defect
0.049289,defect
-0.024501,defect
-0.059498,defect
0.013053,defect
0.048541,defect
-0.014117,defect
-0.103556,defect
0.016744,defect
0.059908,defect
-0.026079,defect
-0.091736,defect
0.012728,defect
0.013967,defect
0.109762,defect
-0.093552,defect
-0.094147,defect
0.000132,defect
-0.015259,defect
0.024355,defect
-0.026711,defect
-0.026378,defect
0.035723,defect
0.009623,defect
-0.006903,defect
-0.113654,defect
-0.000808,defect
0.099788,defect
-0.094718,defect
-0.091525,defect
-0.028604,defect
0.129715,defect
-0.081387,defect
0.004616,defect
-0.008951,defect
0.029946,defect
0.025047,defect
-0.075806,defect
0.009593,defect
-0.048953,defect
-0.009458,defect
-0.101446,defect
0.052956,defect
0.018941,defect
0.01284,defect
-0.052947,defect
-0.024717,defect
0.020853,defect
-0.027653,defect
-0.00223,defect
-0.085061,defect
0.030916,defect
-0.023291,defect
-0.087763,defect
0.014489,defect
-0.001804,defect
6.2e-05,defect
0.002294,defect
-0.014317,defect
0.090716,defect
0.004641,defect
-0.058436,defect
-0.098369,defect
-0.011665,defect
0.034554,defect
-0.012211,defect
-0.000204,defect
-0.036335,defect
0.005759,defect
0.020912,defect
0.064209,defect
-0.028148,defect
0.037997,defect
-0.027409,defect
-0.02347,defect
-0.02517,defect
-0.050936,defect
-0.007,defect
0.0161,defect
0.065438,defect
-0.105202,defect
0.134945,defect
0.048755,defect
0.000303,defect
-0.009115,defect
-0.051962,defect
-0.023734,defect
-0.103452,defect
0.064569,defect
-0.009387,defect
-0.000634,defect
0.035844,defect
0.018635,defect
0.019087,defect
-0.049425,defect
-0.09495,defect
0.063503,defect
0.092101,defect
-0.101579,defect
-0.118315,defect
0.062543,defect
0.060088,defect
-0.053955,defect
-0.023938,defect
-0.008252,defect
0.146508,defect
0.068027,defect
-0.03372,defect
-0.045569,defect
0.005739,defect
-0.09305,defect
-0.078294,defect
0.049021,defect
-0.022986,defect
0.017125,defect
-0.051002,defect
0.120828,defect
0.001279,defect
-0.012781,defect
-0.00047,defect
-0.001249,defect
0.045716,defect
-0.017271,defect
-0.068879,defect
-0.093616,defect
0.067128,defect
-0.008035,defect
0.067571,defect
0.025657,defect
0.026645,defect
0.047024,defect
0.019679,defect
0.025764,defect
-0.067613,defect
0.002792,defect
-0.017635,defect
-0.042232,defect
0.029191,defect
0.063123,defect
-0.040356,defect
-0.013985,defect
0.106753,defect
0.075425,defect
-0.154564,defect
-0.015306,defect
0.237449,defect
-0.143561,defect
-0.110179,defect
0.018465,defect
0.12248,defect
-0.072149,defect
-0.044808,defect
0.189647,defect
-0.000141,defect
0.063494,defect
-0.083982,defect
0.079417,defect
-0.032984,defect
-0.095586,defect
-0.07434,defect
0.028661,defect
0.069513,defect
-0.087567,defect
0.111615,defect
0.00726,defect
0.019928,defect
-0.039778,defect
0.119434,defect
0.068521,defect
-0.146903,defect
-0.028251,defect
0.072366,defect
-0.050782,defect
-0.1022,defect
0.022212,defect
0.127908,defect
0.085234,defect
0.037126,defect
0.074018,defect
-0.007278,defect
-0.034143,defect
-0.097409,defect
-0.013714,defect
0.067858,defect
-0.046603,defect
-0.064923,defect
0.061145,defect
-0.003611,defect
-0.035556,defect
-0.012429,defect
0.118694,defect
0.019405,defect
0.006593,defect
0.021956,defect
-0.043608,defect
-0.092984,defect
0.017111,defect
0.014602,defect
-0.051411,defect
0.150199,defect
0.033678,defect
0.057203,defect
0.067421,defect
0.114017,defect
-0.096768,defect
-0.068646,defect
0.049921,defect
-0.082854,defect
-0.008697,defect
0.089425,defect
-0.035852,defect
-0.123769,defect
0.07344,defect
-0.033249,defect
0.024151,defect
0.07318,defect
0.029303,defect
-0.01858,defect
-0.032831,defect
-0.048887,defect
-0.06605,defect
0.031446,defect
0.038749,defect
0.117051,defect
-0.007487,defect
0.013539,defect
0.046984,defect
0.010544,defect
0.008683,defect
-0.014727,defect
-0.027875,defect
-0.036046,defect
-0.070065,defect
-0.020516,defect
-0.037685,defect
-0.0452,defect
0.035213,defect
0.098392,defect
0.119257,defect
-0.050745,defect
0.013359,defect
0.02429,defect
0.050219,defect
-0.007317,defect
-0.017163,defect
-0.063124,defect
0.044493,defect
0.096957,defect
-0.031449,defect
0.035908,defect
0.025497,defect
-0.043568,defect
0.083407,defect
0.096278,defect
-0.112169,defect
0.075651,defect
-0.070998,defect
-0.058899,defect
0.173713,defect
-0.042046,defect
-0.069123,defect
0.155526,defect
0.052788,defect
-0.038532,defect
0.035458,defect
-0.009343,defect
-0.050897,defect
0.021777,defect
0.041085,defect
-0.063355,defect
-0.006855,defect
0.00338,defect
0.007086,defect
0.056632,defect
-0.000456,defect
-0.01319,defect
0.07558,defect
-0.023316,defect
-0.003295,defect
0.051185,defect
-0.095287,defect
-0.027969,defect
0.053399,defect
0.050217,defect
-0.067821,defect
-0.102383,defect
0.136133,defect
0.085089,defect
-0.084886,defect
-0.003986,defect
0.108391,defect
-0.062747,defect
-0.014966,defect
0.077772,defect
-0.041811,defect
0.023415,defect
-0.022123,defect
0.078018,defect
0.03727,defect
-0.024684,defect
0.055365,defect
0.008597,defect
-0.026586,defect
0.066036,defect
0.055889,defect
-0.100674,defect
0.022151,defect
0.105152,defect
-0.003226,defect
-0.069434,defect
0.079067,defect
0.083211,defect
-0.059467,defect
-0.061809,defect
-0.018571,defect
0.118121,defect
0.034869,defect
-0.042934,defect
0.038961,defect
0.066911,defect
0.094825,defect
-0.141785,defect
-0.024278,defect
0.143048,defect
0.043838,defect
0.028343,defect
-0.096125,defect
-0.014574,defect
0.117527,defect
0.036098,defect
-0.124227,defect
-0.01324,defect
0.101961,defect
0.012054,defect
-0.035148,defect
-0.073363,defect
0.075196,defect
0.082207,defect
-0.015349,defect
-0.02769,defect
-0.001656,defect
0.053765,defect
-0.047237,defect
-0.019904,defect
0.059256,defect
0.020824,defect
-0.011247,defect
0.025501,defect
0.072524,defect
0.051833,defect
-0.056494,defect
0.038512,defect
0.054089,defect
0.010973,defect
-0.039142,defect
0.0007,defect
0.044958,defect
-0.075788,defect
0.097768,defect
0.038251,defect
-0.034209,defect
0.023967,defect
0.019742,defect
0.061096,defect
-0.059014,defect
-0.051138,defect
0.177358,defect
0.010162,defect
-0.094054,defect
0.015575,defect
0.071726,defect
0.020537,defect
-0.103088,defect
0.140701,defect
0.052461,defect
-0.007727,defect
0.030253,defect
0.002353,defect
0.067877,defect
-0.043101,defect
-0.024963,defect
0.014852,defect
0.02175,defect
-0.111055,defect
-0.032064,defect
0.076606,defect
-0.002178,defect
0.044835,defect
-0.015243,defect
0.039614,defect
0.055277,defect
-0.010492,defect
0.059726,defect
0.020251,defect
-0.025338,defect
0.041909,defect
0.062548,defect
0.000936,defect
-0.048501,defect
0.076505,defect
0.031125,defect
-0.05299,defect
-0.009355,defect
-0.012104,defect
-0.025192,defect
-0.066748,defect
0.017334,defect
-0.021835,defect
0.043158,defect
0.030965,defect
0.011877,defect
0.107877,defect
-0.016498,defect
0.008665,defect
0.050794,defect
0.02529,defect
-0.039041,defect
-0.022731,defect
0.105874,defect
0.046832,defect
-0.090248,defect
0.04171,defect
0.096609,defect
-0.082122,defect
0.022538,defect
0.02091,defect
0.043543,defect
0.023181,defect
-0.069928,defect
0.026756,defect
0.010669,defect
0.031726,defect
0.003889,defect
-0.019376,defect
-0.005201,defect
0.075046,defect
0.053266,defect
-0.027738,defect
-0.030638,defect
0.013992,defect
0.06083,defect
-0.060182,defect
-0.08694,defect
0.044168,defect
0.068057,defect
-0.014836,defect
0.001538,defect
0.040042,defect
0.04604,defect
-0.000947,defect
-0.053376,defect
0.001644,defect
0.066484,defect
-0.054407,defect
-0.108406,defect
0.138243,defect
0.039947,defect
-0.088834,defect
0.009983,defect
0.094359,defect
0.054493,defect
-0.070996,defect
0.036752,defect
0.073916,defect
-0.086748,defect
-0.0641,defect
0.094899,defect
0.025839,defect
-0.005901,defect
-0.005284,defect
0.065912,defect
0.062668,defect
-0.048016,defect
0.023129,defect
-0.004324,defect
0.003318,defect
-0.024046,defect
0.01393,defect
-0.059604,defect
-0.050994,defect
0.128222,defect
-0.073727,defect
-0.035058,defect
0.07083,defect
0.098962,defect
-0.076346,defect
-0.127227,defect
0.080711,defect
0.055642,defect
-0.070525,defect
-0.078132,defect
0.060941,defect
0.021746,defect
-0.043014,defect
-0.06986,defect
0.053506,defect
0.091877,defect
-0.012421,defect
-0.040103,defect
0.003588,defect
0.069372,defect
-0.074254,defect
-0.039011,defect
-0.010647,defect
0.059808,defect
0.022053,defect
-0.089836,defect
0.070344,defect
0.061931,defect
0.003824,defect
-0.078037,defect
0.047423,defect
0.03162,defect
-0.069662,defect
0.036731,defect
0.043009,defect
0.022874,defect
-0.007048,defect
-0.042889,defect
-0.000774,defect
0.035086,defect
-0.012067,defect
-0.022181,defect
-0.000551,defect
0.027323,defect
-0.005656,defect
-0.063145,defect
0.016986,defect
0.042376,defect
-0.028535,defect
-0.06173,defect
0.011046,defect
-0.0076,defect
0.034984,defect
-0.034577,defect
-0.125736,defect
0.087183,defect
-0.00814,defect
-0.037666,defect
-0.074735,defect
0.04603,defect
0.01847,defect
-0.063762,defect
-0.020517,defect
0.012865,defect
0.069371,defect
-0.09873,defect
0.003266,defect
-0.000369,defect
0.029146,defect
-0.064849,defect
-0.046734,defect
-0.032808,defect
-0.029798,defect
0.044326,defect
-0.03976,defect
-0.003519,defect
-0.042193,defect
0.087462,defect
0.051299,defect
-0.098011,defect
-0.026699,defect
0.005205,defect
0.031501,defect
-0.05213,defect
-0.017466,defect
0.019501,defect
-0.007396,defect
-0.008622,defect
-0.079695,defect
0.026962,defect
-0.039553,defect
-0.02437,defect
-0.046492,defect
0.006784,defect
0.039796,defect
-0.037117,defect
-0.026848,defect
-0.035144,defect
-0.036741,defect
0.0007,defect
-0.03146,defect
-0.044033,defect
0.08353,defect
-0.05193,defect
-0.062752,defect
-0.065598,defect
0.065569,defect
0.020885,defect
-0.098991,defect
-0.033478,defect
0.016635,defect
0.016404,defect
-0.034206,defect
-0.089523,defect
-0.018814,defect
-0.003091,defect
-0.107305,defect
0.063894,defect
-0.022372,defect
-0.001268,defect
-0.014911,defect
-0.021054,defect
0.003996,defect
0.016815,defect
-0.041621,defect
-0.068856,defect
0.018604,defect
-0.030438,defect
0.007704,defect
-0.068083,defect
0.010268,defect
0.002293,defect
0.030497,defect
0.019762,defect
-0.012332,defect
-0.018494,defect
0.027304,defect
-0.012517,defect
-0.053846,defect
-0.043703,defect
-0.053187,defect
-0.010256,defect
-0.035781,defect
-0.002147,defect
-0.047313,defect
0.001623,defect
-0.03783,defect
0.058439,defect
-0.004348,defect
0.021261,defect
-0.059564,defect
-0.007757,defect
0.012249,defect
-0.101018,defect
-0.000277,defect
-0.029719,defect
0.041602,defect
0.005751,defect
0.001208,defect
-0.040432,defect
0.000393,defect
0.013293,defect
-0.000677,defect
-0.053888,defect
-0.062362,defect
-0.032417,defect
-0.036721,defect
-0.03117,defect
-0.049584,defect
-0.042147,defect
0.08271,defect
-0.031776,defect
-0.028733,defect
-0.005794,defect
-0.067016,defect
0.03202,defect
-0.018273,defect
-0.040245,defect
-0.002597,defect
0.020789,defect
-0.047602,defect
-0.004522,defect
-0.06335,defect
0.022229,defect
0.031274,defect
-0.026261,defect
-0.02347,defect
-0.041085,defect
0.051455,defect
0.03803,defect
-0.057148,defect
-0.095809,defect
0.05189,defect
0.031046,defect
-0.058745,defect
-0.129215,defect
0.028872,defect
0.042968,defect
0.018348,defect
-0.106529,defect
-0.047508,defect
0.125702,defect
-0.013162,defect
-0.008192,defect
-0.112712,defect
-0.011725,defect
-0.005509,defect
-0.075762,defect
-0.015375,defect
0.042665,defect
0.017569,defect
0.006942,defect
-0.03228,defect
-0.057551,defect
0.016104,defect
-0.003791,defect
-0.087826,defect
-0.035794,defect
0.050778,defect
0.049336,defect
-0.033513,defect
-0.141753,defect
0.007367,defect
0.106485,defect
-0.015126,defect
-0.145912,defect
0.026989,defect
0.098475,defect
-0.063504,defect
-0.034404,defect
-0.038359,defect
0.010818,defect
0.001842,defect
-0.058374,defect
0.019566,defect
-0.005778,defect
-0.022775,defect
-0.053558,defect
-0.00235,defect
0.024394,defect
-0.041745,defect
-0.064719,defect
0.030688,defect
0.040715,defect
-0.062679,defect
-0.046959,defect
0.022617,defect
0.014212,defect
-0.025481,defect
-0.011795,defect
0.041211,defect
-0.013276,defect
-0.156911,defect
0.07971,defect
0.036983,defect
-0.043425,defect
-0.059619,defect
0.026059,defect
0.103575,defect
-0.081057,defect
-0.071392,defect
-0.06615,defect
0.077449,defect
0.05175,defect
-0.031895,defect
-0.133232,defect
0.013838,defect
0.076827,defect
0.003864,defect
-0.07054,defect
-0.103714,defect
0.119727,defect
0.059652,defect
-0.041154,defect
-0.061196,defect
0.03587,defect
-0.001376,defect
-0.084611,defect
-0.030428,defect
-0.017489,defect
0.059789,defect
0.049151,defect
-0.095164,defect
0.00429,defect
0.026176,defect
-0.028698,defect
0.006516,defect
0.059233,defect
